Precipitation,Date,Country
107.1,2015-02-01,Singapore
154.0,2015-03-01,Singapore
178.0,2015-04-01,Singapore
152.6,2015-05-01,Singapore
134.4,2015-06-01,Singapore
111.4,2015-07-01,Singapore
253.1,2015-08-01,Singapore
116.5,2015-09-01,Singapore
147.2,2015-10-01,Singapore
262.8,2015-11-01,Singapore
377.2,2015-12-01,Singapore
211.4,2016-01-01,Singapore
224.7,2016-02-01,Singapore
116.9,2016-03-01,Singapore
180.8,2016-04-01,Singapore
232.9,2016-05-01,Singapore
218.5,2016-06-01,Singapore
192.9,2016-07-01,Singapore
198.8,2016-08-01,Singapore
162.2,2016-09-01,Singapore
229.4,2016-10-01,Singapore
307.5,2016-11-01,Singapore
384.2,2016-12-01,Singapore
362.7,2017-01-01,Singapore
204.7,2017-02-01,Singapore
231.0,2017-03-01,Singapore
239.3,2017-04-01,Singapore
197.8,2017-05-01,Singapore
145.7,2017-06-01,Singapore
166.0,2017-07-01,Singapore
188.8,2017-08-01,Singapore
212.1,2017-09-01,Singapore
200.2,2017-10-01,Singapore
315.1,2017-11-01,Singapore
290.1,2017-12-01,Singapore
424.3,2018-01-01,Singapore
66.7,2018-02-01,Singapore
241.6,2018-03-01,Singapore
126.3,2018-04-01,Singapore
238.1,2018-05-01,Singapore
224.4,2018-06-01,Singapore
152.6,2018-07-01,Singapore
135.7,2018-08-01,Singapore
164.9,2018-09-01,Singapore
290.6,2018-10-01,Singapore
274.3,2018-11-01,Singapore
356.9,2018-12-01,Singapore
204.8,2019-01-01,Singapore
85.8,2019-02-01,Singapore
94.3,2019-03-01,Singapore
216.8,2019-04-01,Singapore
126.0,2019-05-01,Singapore
287.3,2019-06-01,Singapore
86.3,2019-07-01,Singapore
90.8,2019-08-01,Singapore
76.2,2019-09-01,Singapore
206.7,2019-10-01,Singapore
191.2,2019-11-01,Singapore
373.5,2019-12-01,Singapore
158.5,2020-01-01,Singapore
102.1,2020-02-01,Singapore
104.8,2020-03-01,Singapore
246.9,2020-04-01,Singapore
231.5,2020-05-01,Singapore
279.4,2020-06-01,Singapore
225.2,2020-07-01,Singapore
177.9,2020-08-01,Singapore
227.3,2020-09-01,Singapore
151.0,2020-10-01,Singapore
346.1,2020-11-01,Singapore
369.4,2020-12-01,Singapore
604.5,2021-01-01,Singapore
23.2,2021-02-01,Singapore
366.1,2021-03-01,Singapore
295.8,2021-04-01,Singapore
260.1,2021-05-01,Singapore
158.8,2021-06-01,Singapore
191.8,2021-07-01,Singapore
380.8,2021-08-01,Singapore
242.8,2021-09-01,Singapore
227.5,2021-10-01,Singapore
302.1,2021-11-01,Singapore
454.5,2021-12-01,Singapore
174.2,2022-01-01,Singapore
229.0,2022-02-01,Singapore
257.9,2022-03-01,Singapore
289.0,2022-04-01,Singapore
183.9,2022-05-01,Singapore
260.8,2022-06-01,Singapore
165.8,2022-07-01,Singapore
282.9,2022-08-01,Singapore
192.5,2022-09-01,Singapore
331.0,2022-10-01,Singapore
348.5,2022-11-01,Singapore
370.5,2022-12-01,Singapore
70.2,1979-01-01,Maldives
82.3,1979-02-01,Maldives
77.6,1979-03-01,Maldives
126.9,1979-04-01,Maldives
111.7,1979-05-01,Maldives
321.8,1979-06-01,Maldives
233.0,1979-07-01,Maldives
129.8,1979-08-01,Maldives
282.6,1979-09-01,Maldives
209.9,1979-10-01,Maldives
285.0,1979-11-01,Maldives
231.9,1979-12-01,Maldives
89.3,1980-01-01,Maldives
44.8,1980-02-01,Maldives
47.1,1980-03-01,Maldives
128.6,1980-04-01,Maldives
177.0,1980-05-01,Maldives
131.2,1980-06-01,Maldives
208.4,1980-07-01,Maldives
240.9,1980-08-01,Maldives
136.7,1980-09-01,Maldives
197.2,1980-10-01,Maldives
150.6,1980-11-01,Maldives
271.3,1980-12-01,Maldives
112.8,1981-01-01,Maldives
62.1,1981-02-01,Maldives
98.5,1981-03-01,Maldives
77.9,1981-04-01,Maldives
261.8,1981-05-01,Maldives
177.6,1981-06-01,Maldives
100.9,1981-07-01,Maldives
178.8,1981-08-01,Maldives
225.1,1981-09-01,Maldives
181.3,1981-10-01,Maldives
180.5,1981-11-01,Maldives
171.3,1981-12-01,Maldives
68.1,1982-01-01,Maldives
35.2,1982-02-01,Maldives
68.9,1982-03-01,Maldives
78.5,1982-04-01,Maldives
210.2,1982-05-01,Maldives
251.3,1982-06-01,Maldives
201.9,1982-07-01,Maldives
181.4,1982-08-01,Maldives
191.9,1982-09-01,Maldives
202.3,1982-10-01,Maldives
372.5,1982-11-01,Maldives
241.8,1982-12-01,Maldives
70.5,1983-01-01,Maldives
36.7,1983-02-01,Maldives
99.7,1983-03-01,Maldives
56.2,1983-04-01,Maldives
244.8,1983-05-01,Maldives
223.1,1983-06-01,Maldives
173.3,1983-07-01,Maldives
235.8,1983-08-01,Maldives
183.9,1983-09-01,Maldives
108.8,1983-10-01,Maldives
135.4,1983-11-01,Maldives
178.7,1983-12-01,Maldives
176.3,1984-01-01,Maldives
128.4,1984-02-01,Maldives
198.9,1984-03-01,Maldives
150.2,1984-04-01,Maldives
121.3,1984-05-01,Maldives
150.1,1984-06-01,Maldives
246.2,1984-07-01,Maldives
146.4,1984-08-01,Maldives
126.0,1984-09-01,Maldives
138.1,1984-10-01,Maldives
281.9,1984-11-01,Maldives
77.7,1984-12-01,Maldives
189.0,1985-01-01,Maldives
148.8,1985-02-01,Maldives
116.4,1985-03-01,Maldives
150.4,1985-04-01,Maldives
156.6,1985-05-01,Maldives
219.3,1985-06-01,Maldives
106.9,1985-07-01,Maldives
162.7,1985-08-01,Maldives
165.1,1985-09-01,Maldives
195.2,1985-10-01,Maldives
151.4,1985-11-01,Maldives
159.5,1985-12-01,Maldives
60.1,1986-01-01,Maldives
71.4,1986-02-01,Maldives
103.4,1986-03-01,Maldives
66.1,1986-04-01,Maldives
147.6,1986-05-01,Maldives
173.5,1986-06-01,Maldives
130.7,1986-07-01,Maldives
283.5,1986-08-01,Maldives
256.4,1986-09-01,Maldives
184.2,1986-10-01,Maldives
119.7,1986-11-01,Maldives
243.9,1986-12-01,Maldives
259.6,1987-01-01,Maldives
37.7,1987-02-01,Maldives
50.0,1987-03-01,Maldives
191.2,1987-04-01,Maldives
165.0,1987-05-01,Maldives
215.8,1987-06-01,Maldives
56.8,1987-07-01,Maldives
197.7,1987-08-01,Maldives
216.3,1987-09-01,Maldives
230.0,1987-10-01,Maldives
177.5,1987-11-01,Maldives
232.4,1987-12-01,Maldives
50.0,1988-01-01,Maldives
63.4,1988-02-01,Maldives
74.9,1988-03-01,Maldives
131.2,1988-04-01,Maldives
173.9,1988-05-01,Maldives
262.5,1988-06-01,Maldives
190.0,1988-07-01,Maldives
172.8,1988-08-01,Maldives
210.7,1988-09-01,Maldives
123.1,1988-10-01,Maldives
214.1,1988-11-01,Maldives
170.9,1988-12-01,Maldives
154.7,1989-01-01,Maldives
48.1,1989-02-01,Maldives
38.6,1989-03-01,Maldives
132.9,1989-04-01,Maldives
208.1,1989-05-01,Maldives
326.9,1989-06-01,Maldives
119.8,1989-07-01,Maldives
214.7,1989-08-01,Maldives
181.8,1989-09-01,Maldives
313.9,1989-10-01,Maldives
130.8,1989-11-01,Maldives
129.8,1989-12-01,Maldives
59.2,1990-01-01,Maldives
60.4,1990-02-01,Maldives
80.3,1990-03-01,Maldives
79.6,1990-04-01,Maldives
151.0,1990-05-01,Maldives
207.5,1990-06-01,Maldives
172.1,1990-07-01,Maldives
142.7,1990-08-01,Maldives
166.7,1990-09-01,Maldives
225.1,1990-10-01,Maldives
177.5,1990-11-01,Maldives
167.8,1990-12-01,Maldives
228.9,1991-01-01,Maldives
36.6,1991-02-01,Maldives
115.1,1991-03-01,Maldives
97.9,1991-04-01,Maldives
195.8,1991-05-01,Maldives
255.6,1991-06-01,Maldives
204.8,1991-07-01,Maldives
185.8,1991-08-01,Maldives
85.9,1991-09-01,Maldives
206.2,1991-10-01,Maldives
176.3,1991-11-01,Maldives
143.4,1991-12-01,Maldives
69.2,1992-01-01,Maldives
36.7,1992-02-01,Maldives
39.1,1992-03-01,Maldives
105.2,1992-04-01,Maldives
197.3,1992-05-01,Maldives
210.0,1992-06-01,Maldives
304.7,1992-07-01,Maldives
212.0,1992-08-01,Maldives
145.6,1992-09-01,Maldives
163.6,1992-10-01,Maldives
230.0,1992-11-01,Maldives
124.3,1992-12-01,Maldives
65.2,1993-01-01,Maldives
35.6,1993-02-01,Maldives
53.8,1993-03-01,Maldives
87.0,1993-04-01,Maldives
295.8,1993-05-01,Maldives
182.7,1993-06-01,Maldives
344.1,1993-07-01,Maldives
158.1,1993-08-01,Maldives
254.9,1993-09-01,Maldives
206.9,1993-10-01,Maldives
359.7,1993-11-01,Maldives
169.8,1993-12-01,Maldives
103.3,1994-01-01,Maldives
43.0,1994-02-01,Maldives
105.2,1994-03-01,Maldives
103.0,1994-04-01,Maldives
234.5,1994-05-01,Maldives
170.7,1994-06-01,Maldives
162.0,1994-07-01,Maldives
198.6,1994-08-01,Maldives
177.3,1994-09-01,Maldives
433.3,1994-10-01,Maldives
267.3,1994-11-01,Maldives
87.7,1994-12-01,Maldives
115.0,1995-01-01,Maldives
91.1,1995-02-01,Maldives
41.6,1995-03-01,Maldives
91.5,1995-04-01,Maldives
225.7,1995-05-01,Maldives
147.2,1995-06-01,Maldives
205.8,1995-07-01,Maldives
214.3,1995-08-01,Maldives
128.5,1995-09-01,Maldives
231.6,1995-10-01,Maldives
136.4,1995-11-01,Maldives
95.4,1995-12-01,Maldives
162.5,1996-01-01,Maldives
65.9,1996-02-01,Maldives
62.0,1996-03-01,Maldives
211.7,1996-04-01,Maldives
160.9,1996-05-01,Maldives
276.1,1996-06-01,Maldives
211.9,1996-07-01,Maldives
165.0,1996-08-01,Maldives
208.2,1996-09-01,Maldives
167.9,1996-10-01,Maldives
145.7,1996-11-01,Maldives
139.3,1996-12-01,Maldives
52.8,1997-01-01,Maldives
64.3,1997-02-01,Maldives
53.3,1997-03-01,Maldives
107.3,1997-04-01,Maldives
192.7,1997-05-01,Maldives
158.9,1997-06-01,Maldives
229.3,1997-07-01,Maldives
206.0,1997-08-01,Maldives
232.1,1997-09-01,Maldives
203.2,1997-10-01,Maldives
252.2,1997-11-01,Maldives
300.2,1997-12-01,Maldives
209.3,1998-01-01,Maldives
44.0,1998-02-01,Maldives
42.2,1998-03-01,Maldives
95.7,1998-04-01,Maldives
232.4,1998-05-01,Maldives
220.3,1998-06-01,Maldives
246.7,1998-07-01,Maldives
123.5,1998-08-01,Maldives
193.0,1998-09-01,Maldives
229.5,1998-10-01,Maldives
167.0,1998-11-01,Maldives
299.4,1998-12-01,Maldives
192.6,1999-01-01,Maldives
78.0,1999-02-01,Maldives
47.6,1999-03-01,Maldives
109.2,1999-04-01,Maldives
236.8,1999-05-01,Maldives
264.6,1999-06-01,Maldives
223.7,1999-07-01,Maldives
207.3,1999-08-01,Maldives
123.7,1999-09-01,Maldives
283.4,1999-10-01,Maldives
123.4,1999-11-01,Maldives
207.6,1999-12-01,Maldives
217.0,2000-01-01,Maldives
57.5,2000-02-01,Maldives
48.1,2000-03-01,Maldives
193.4,2000-04-01,Maldives
144.7,2000-05-01,Maldives
270.8,2000-06-01,Maldives
134.0,2000-07-01,Maldives
169.0,2000-08-01,Maldives
237.8,2000-09-01,Maldives
184.7,2000-10-01,Maldives
132.7,2000-11-01,Maldives
113.3,2000-12-01,Maldives
99.0,2001-01-01,Maldives
73.7,2001-02-01,Maldives
76.2,2001-03-01,Maldives
153.4,2001-04-01,Maldives
211.5,2001-05-01,Maldives
181.4,2001-06-01,Maldives
181.0,2001-07-01,Maldives
176.1,2001-08-01,Maldives
206.7,2001-09-01,Maldives
229.0,2001-10-01,Maldives
187.4,2001-11-01,Maldives
162.3,2001-12-01,Maldives
103.2,2002-01-01,Maldives
80.9,2002-02-01,Maldives
80.5,2002-03-01,Maldives
117.3,2002-04-01,Maldives
201.6,2002-05-01,Maldives
213.8,2002-06-01,Maldives
139.1,2002-07-01,Maldives
167.2,2002-08-01,Maldives
165.5,2002-09-01,Maldives
246.3,2002-10-01,Maldives
167.6,2002-11-01,Maldives
172.5,2002-12-01,Maldives
103.0,2003-01-01,Maldives
91.2,2003-02-01,Maldives
100.9,2003-03-01,Maldives
120.1,2003-04-01,Maldives
223.7,2003-05-01,Maldives
238.1,2003-06-01,Maldives
320.4,2003-07-01,Maldives
155.6,2003-08-01,Maldives
176.6,2003-09-01,Maldives
213.8,2003-10-01,Maldives
218.6,2003-11-01,Maldives
95.6,2003-12-01,Maldives
103.2,2004-01-01,Maldives
67.8,2004-02-01,Maldives
78.2,2004-03-01,Maldives
134.9,2004-04-01,Maldives
155.5,2004-05-01,Maldives
130.0,2004-06-01,Maldives
259.4,2004-07-01,Maldives
159.1,2004-08-01,Maldives
232.4,2004-09-01,Maldives
326.8,2004-10-01,Maldives
231.2,2004-11-01,Maldives
162.3,2004-12-01,Maldives
73.7,2005-01-01,Maldives
68.6,2005-02-01,Maldives
72.0,2005-03-01,Maldives
65.6,2005-04-01,Maldives
145.4,2005-05-01,Maldives
213.1,2005-06-01,Maldives
184.3,2005-07-01,Maldives
118.2,2005-08-01,Maldives
243.1,2005-09-01,Maldives
313.3,2005-10-01,Maldives
176.2,2005-11-01,Maldives
120.5,2005-12-01,Maldives
161.0,2006-01-01,Maldives
34.9,2006-02-01,Maldives
67.1,2006-03-01,Maldives
129.5,2006-04-01,Maldives
176.5,2006-05-01,Maldives
211.4,2006-06-01,Maldives
196.3,2006-07-01,Maldives
251.1,2006-08-01,Maldives
329.4,2006-09-01,Maldives
200.5,2006-10-01,Maldives
353.2,2006-11-01,Maldives
227.9,2006-12-01,Maldives
62.1,2007-01-01,Maldives
70.9,2007-02-01,Maldives
46.8,2007-03-01,Maldives
158.4,2007-04-01,Maldives
156.5,2007-05-01,Maldives
243.0,2007-06-01,Maldives
184.2,2007-07-01,Maldives
148.8,2007-08-01,Maldives
263.8,2007-09-01,Maldives
270.7,2007-10-01,Maldives
82.5,2007-11-01,Maldives
182.2,2007-12-01,Maldives
93.0,2008-01-01,Maldives
98.7,2008-02-01,Maldives
129.2,2008-03-01,Maldives
126.4,2008-04-01,Maldives
192.1,2008-05-01,Maldives
241.2,2008-06-01,Maldives
209.3,2008-07-01,Maldives
248.9,2008-08-01,Maldives
93.3,2008-09-01,Maldives
253.4,2008-10-01,Maldives
152.0,2008-11-01,Maldives
189.8,2008-12-01,Maldives
104.7,2009-01-01,Maldives
45.6,2009-02-01,Maldives
54.6,2009-03-01,Maldives
96.7,2009-04-01,Maldives
193.0,2009-05-01,Maldives
229.5,2009-06-01,Maldives
237.1,2009-07-01,Maldives
289.6,2009-08-01,Maldives
181.4,2009-09-01,Maldives
140.6,2009-10-01,Maldives
295.8,2009-11-01,Maldives
193.4,2009-12-01,Maldives
63.4,2010-01-01,Maldives
94.3,2010-02-01,Maldives
48.2,2010-03-01,Maldives
101.3,2010-04-01,Maldives
216.6,2010-05-01,Maldives
262.5,2010-06-01,Maldives
228.2,2010-07-01,Maldives
201.3,2010-08-01,Maldives
257.2,2010-09-01,Maldives
144.4,2010-10-01,Maldives
168.9,2010-11-01,Maldives
261.9,2010-12-01,Maldives
102.9,2011-01-01,Maldives
105.0,2011-02-01,Maldives
47.7,2011-03-01,Maldives
132.8,2011-04-01,Maldives
180.1,2011-05-01,Maldives
105.5,2011-06-01,Maldives
210.3,2011-07-01,Maldives
147.6,2011-08-01,Maldives
167.5,2011-09-01,Maldives
204.8,2011-10-01,Maldives
173.7,2011-11-01,Maldives
100.8,2011-12-01,Maldives
112.2,2012-01-01,Maldives
93.1,2012-02-01,Maldives
46.6,2012-03-01,Maldives
125.9,2012-04-01,Maldives
141.2,2012-05-01,Maldives
155.9,2012-06-01,Maldives
128.3,2012-07-01,Maldives
199.1,2012-08-01,Maldives
217.8,2012-09-01,Maldives
274.7,2012-10-01,Maldives
156.5,2012-11-01,Maldives
166.0,2012-12-01,Maldives
131.2,2013-01-01,Maldives
55.1,2013-02-01,Maldives
121.9,2013-03-01,Maldives
88.7,2013-04-01,Maldives
314.0,2013-05-01,Maldives
240.3,2013-06-01,Maldives
223.6,2013-07-01,Maldives
186.0,2013-08-01,Maldives
119.3,2013-09-01,Maldives
264.6,2013-10-01,Maldives
163.3,2013-11-01,Maldives
111.7,2013-12-01,Maldives
99.9,2014-01-01,Maldives
58.6,2014-02-01,Maldives
80.1,2014-03-01,Maldives
115.1,2014-04-01,Maldives
186.8,2014-05-01,Maldives
187.9,2014-06-01,Maldives
149.6,2014-07-01,Maldives
228.5,2014-08-01,Maldives
192.4,2014-09-01,Maldives
224.7,2014-10-01,Maldives
168.5,2014-11-01,Maldives
183.7,2014-12-01,Maldives
52.7,2015-01-01,Maldives
49.1,2015-02-01,Maldives
77.0,2015-03-01,Maldives
78.8,2015-04-01,Maldives
208.7,2015-05-01,Maldives
187.1,2015-06-01,Maldives
211.6,2015-07-01,Maldives
286.4,2015-08-01,Maldives
258.7,2015-09-01,Maldives
307.1,2015-10-01,Maldives
218.7,2015-11-01,Maldives
211.8,2015-12-01,Maldives
148.4,2016-01-01,Maldives
91.1,2016-02-01,Maldives
77.8,2016-03-01,Maldives
159.7,2016-04-01,Maldives
201.0,2016-05-01,Maldives
124.4,2016-06-01,Maldives
228.7,2016-07-01,Maldives
227.9,2016-08-01,Maldives
171.2,2016-09-01,Maldives
224.5,2016-10-01,Maldives
157.5,2016-11-01,Maldives
163.2,2016-12-01,Maldives
95.9,2017-01-01,Maldives
62.2,2017-02-01,Maldives
97.3,2017-03-01,Maldives
77.5,2017-04-01,Maldives
321.4,2017-05-01,Maldives
229.2,2017-06-01,Maldives
156.5,2017-07-01,Maldives
191.1,2017-08-01,Maldives
196.4,2017-09-01,Maldives
172.4,2017-10-01,Maldives
170.1,2017-11-01,Maldives
240.4,2017-12-01,Maldives
100.0,2018-01-01,Maldives
70.4,2018-02-01,Maldives
82.2,2018-03-01,Maldives
117.1,2018-04-01,Maldives
231.2,2018-05-01,Maldives
200.6,2018-06-01,Maldives
169.0,2018-07-01,Maldives
174.4,2018-08-01,Maldives
186.3,2018-09-01,Maldives
227.2,2018-10-01,Maldives
164.9,2018-11-01,Maldives
168.5,2018-12-01,Maldives
95.2,2019-01-01,Maldives
101.1,2019-02-01,Maldives
79.6,2019-03-01,Maldives
123.1,2019-04-01,Maldives
141.8,2019-05-01,Maldives
174.8,2019-06-01,Maldives
191.4,2019-07-01,Maldives
231.4,2019-08-01,Maldives
187.9,2019-09-01,Maldives
375.2,2019-10-01,Maldives
250.2,2019-11-01,Maldives
314.7,2019-12-01,Maldives
83.2,2020-01-01,Maldives
44.5,2020-02-01,Maldives
52.9,2020-03-01,Maldives
134.8,2020-04-01,Maldives
251.0,2020-05-01,Maldives
157.1,2020-06-01,Maldives
243.4,2020-07-01,Maldives
171.4,2020-08-01,Maldives
194.0,2020-09-01,Maldives
195.8,2020-10-01,Maldives
169.4,2020-11-01,Maldives
202.8,2020-12-01,Maldives
105.2,2021-01-01,Maldives
77.2,2021-02-01,Maldives
84.7,2021-03-01,Maldives
148.9,2021-04-01,Maldives
224.4,2021-05-01,Maldives
180.4,2021-06-01,Maldives
171.7,2021-07-01,Maldives
208.0,2021-08-01,Maldives
197.0,2021-09-01,Maldives
228.0,2021-10-01,Maldives
192.6,2021-11-01,Maldives
169.7,2021-12-01,Maldives
95.7,2022-01-01,Maldives
89.1,2022-02-01,Maldives
85.4,2022-03-01,Maldives
130.6,2022-04-01,Maldives
283.3,2022-05-01,Maldives
144.1,2022-06-01,Maldives
317.2,2022-07-01,Maldives
254.7,2022-08-01,Maldives
240.4,2022-09-01,Maldives
279.5,2022-10-01,Maldives
116.0,2022-11-01,Maldives
174.1,2022-12-01,Maldives
223.2,1979-01-01,Indonesia
219.2,1979-02-01,Indonesia
247.2,1979-03-01,Indonesia
242.4,1979-04-01,Indonesia
242.4,1979-05-01,Indonesia
210.7,1979-06-01,Indonesia
155.1,1979-07-01,Indonesia
115.8,1979-08-01,Indonesia
165.4,1979-09-01,Indonesia
169.9,1979-10-01,Indonesia
255.3,1979-11-01,Indonesia
254.2,1979-12-01,Indonesia
268.3,1980-01-01,Indonesia
238.6,1980-02-01,Indonesia
230.9,1980-03-01,Indonesia
276.6,1980-04-01,Indonesia
223.7,1980-05-01,Indonesia
175.0,1980-06-01,Indonesia
144.2,1980-07-01,Indonesia
179.7,1980-08-01,Indonesia
125.7,1980-09-01,Indonesia
185.9,1980-10-01,Indonesia
236.6,1980-11-01,Indonesia
291.5,1980-12-01,Indonesia
256.3,1981-01-01,Indonesia
233.3,1981-02-01,Indonesia
250.5,1981-03-01,Indonesia
279.1,1981-04-01,Indonesia
268.7,1981-05-01,Indonesia
187.8,1981-06-01,Indonesia
233.5,1981-07-01,Indonesia
91.8,1981-08-01,Indonesia
213.9,1981-09-01,Indonesia
184.4,1981-10-01,Indonesia
249.3,1981-11-01,Indonesia
307.5,1981-12-01,Indonesia
269.7,1982-01-01,Indonesia
238.9,1982-02-01,Indonesia
258.3,1982-03-01,Indonesia
258.5,1982-04-01,Indonesia
195.3,1982-05-01,Indonesia
145.3,1982-06-01,Indonesia
102.5,1982-07-01,Indonesia
88.2,1982-08-01,Indonesia
91.8,1982-09-01,Indonesia
120.9,1982-10-01,Indonesia
157.0,1982-11-01,Indonesia
248.9,1982-12-01,Indonesia
252.9,1983-01-01,Indonesia
211.9,1983-02-01,Indonesia
226.5,1983-03-01,Indonesia
232.0,1983-04-01,Indonesia
279.0,1983-05-01,Indonesia
179.6,1983-06-01,Indonesia
177.6,1983-07-01,Indonesia
155.7,1983-08-01,Indonesia
154.6,1983-09-01,Indonesia
222.8,1983-10-01,Indonesia
255.7,1983-11-01,Indonesia
267.9,1983-12-01,Indonesia
301.8,1984-01-01,Indonesia
296.9,1984-02-01,Indonesia
299.3,1984-03-01,Indonesia
277.4,1984-04-01,Indonesia
285.4,1984-05-01,Indonesia
177.4,1984-06-01,Indonesia
216.5,1984-07-01,Indonesia
163.6,1984-08-01,Indonesia
215.0,1984-09-01,Indonesia
184.8,1984-10-01,Indonesia
214.3,1984-11-01,Indonesia
286.2,1984-12-01,Indonesia
240.1,1985-01-01,Indonesia
249.0,1985-02-01,Indonesia
258.2,1985-03-01,Indonesia
252.0,1985-04-01,Indonesia
239.7,1985-05-01,Indonesia
197.9,1985-06-01,Indonesia
179.5,1985-07-01,Indonesia
152.0,1985-08-01,Indonesia
183.6,1985-09-01,Indonesia
217.6,1985-10-01,Indonesia
243.5,1985-11-01,Indonesia
274.2,1985-12-01,Indonesia
311.9,1986-01-01,Indonesia
219.9,1986-02-01,Indonesia
314.7,1986-03-01,Indonesia
274.1,1986-04-01,Indonesia
178.8,1986-05-01,Indonesia
203.5,1986-06-01,Indonesia
184.0,1986-07-01,Indonesia
156.5,1986-08-01,Indonesia
171.3,1986-09-01,Indonesia
210.9,1986-10-01,Indonesia
236.2,1986-11-01,Indonesia
223.8,1986-12-01,Indonesia
306.6,1987-01-01,Indonesia
200.5,1987-02-01,Indonesia
250.1,1987-03-01,Indonesia
221.8,1987-04-01,Indonesia
209.6,1987-05-01,Indonesia
146.0,1987-06-01,Indonesia
135.4,1987-07-01,Indonesia
153.8,1987-08-01,Indonesia
130.0,1987-09-01,Indonesia
141.8,1987-10-01,Indonesia
219.0,1987-11-01,Indonesia
284.2,1987-12-01,Indonesia
297.3,1988-01-01,Indonesia
248.1,1988-02-01,Indonesia
317.4,1988-03-01,Indonesia
210.7,1988-04-01,Indonesia
222.3,1988-05-01,Indonesia
181.9,1988-06-01,Indonesia
179.8,1988-07-01,Indonesia
219.6,1988-08-01,Indonesia
194.8,1988-09-01,Indonesia
218.9,1988-10-01,Indonesia
259.3,1988-11-01,Indonesia
270.1,1988-12-01,Indonesia
289.4,1989-01-01,Indonesia
249.4,1989-02-01,Indonesia
259.3,1989-03-01,Indonesia
240.5,1989-04-01,Indonesia
242.0,1989-05-01,Indonesia
185.8,1989-06-01,Indonesia
204.0,1989-07-01,Indonesia
194.3,1989-08-01,Indonesia
185.1,1989-09-01,Indonesia
218.5,1989-10-01,Indonesia
220.1,1989-11-01,Indonesia
264.5,1989-12-01,Indonesia
321.7,1990-01-01,Indonesia
238.1,1990-02-01,Indonesia
224.9,1990-03-01,Indonesia
224.9,1990-04-01,Indonesia
200.1,1990-05-01,Indonesia
178.0,1990-06-01,Indonesia
187.7,1990-07-01,Indonesia
143.1,1990-08-01,Indonesia
141.7,1990-09-01,Indonesia
189.7,1990-10-01,Indonesia
175.5,1990-11-01,Indonesia
279.2,1990-12-01,Indonesia
280.7,1991-01-01,Indonesia
226.4,1991-02-01,Indonesia
263.9,1991-03-01,Indonesia
264.3,1991-04-01,Indonesia
186.5,1991-05-01,Indonesia
126.9,1991-06-01,Indonesia
133.1,1991-07-01,Indonesia
114.7,1991-08-01,Indonesia
101.3,1991-09-01,Indonesia
134.3,1991-10-01,Indonesia
224.0,1991-11-01,Indonesia
287.0,1991-12-01,Indonesia
237.5,1992-01-01,Indonesia
228.7,1992-02-01,Indonesia
243.1,1992-03-01,Indonesia
259.3,1992-04-01,Indonesia
219.2,1992-05-01,Indonesia
153.4,1992-06-01,Indonesia
166.1,1992-07-01,Indonesia
152.5,1992-08-01,Indonesia
164.1,1992-09-01,Indonesia
214.2,1992-10-01,Indonesia
208.2,1992-11-01,Indonesia
288.4,1992-12-01,Indonesia
268.7,1993-01-01,Indonesia
199.9,1993-02-01,Indonesia
249.7,1993-03-01,Indonesia
256.9,1993-04-01,Indonesia
224.4,1993-05-01,Indonesia
173.8,1993-06-01,Indonesia
150.5,1993-07-01,Indonesia
130.1,1993-08-01,Indonesia
129.1,1993-09-01,Indonesia
166.0,1993-10-01,Indonesia
223.5,1993-11-01,Indonesia
275.7,1993-12-01,Indonesia
278.4,1994-01-01,Indonesia
238.5,1994-02-01,Indonesia
338.5,1994-03-01,Indonesia
